id,race,age,gender,hand,country,A_1,A_10,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,C_1,C_10,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,E_1,E_10,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,N_1,N_10,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,O_1,O_10,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9
19242,12,18,2,1,US,1,5,5,2,5,1,5,1,4,5,3,4,1,4,1,5,1,4,3,5,4,3,3,4,4,5,1,5,3,5,1,4,4,5,3,2,1,5,5,2,3,5,1,5,1,5,1,5,4,5
19243,1,15,2,1,US,3,4,3,2,3,2,3,1,4,4,4,3,1,4,2,2,3,3,1,4,4,3,2,3,2,4,1,4,3,3,4,2,3,3,2,2,3,3,2,3,4,4,2,4,1,4,1,4,4,4
19244,3,16,2,1,US,1,3,5,3,5,1,5,1,5,5,3,4,5,4,5,1,4,3,3,3,2,3,1,3,3,4,2,3,3,4,5,5,1,5,1,3,4,4,3,5,3,4,3,3,1,3,3,4,2,4
19245,9,15,2,1,US,1,5,5,5,5,1,5,4,4,5,3,3,4,4,5,1,4,3,4,3,3,4,4,5,4,5,4,3,4,3,5,3,3,5,5,3,5,4,4,5,1,3,3,5,3,3,2,4,1,5
19246,13,17,2,1,US,4,4,4,4,4,1,4,2,5,4,4,3,5,5,2,3,5,5,4,3,3,1,2,4,2,5,2,4,2,2,5,1,3,3,2,2,3,4,4,4,2,4,1,4,1,3,2,5,2,5
19247,3,18,2,1,US,5,4,4,2,4,2,4,1,4,4,4,2,2,4,2,2,4,4,2,4,2,4,3,3,3,4,2,3,4,2,5,2,3,5,2,3,4,2,2,3,3,4,2,4,3,4,2,4,3,5
19248,3,16,2,1,US,1,5,4,3,5,1,2,3,2,4,5,5,3,5,4,4,1,5,1,5,1,5,3,2,4,1,3,1,5,4,5,5,2,5,1,1,3,5,5,5,4,5,2,5,2,5,1,4,3,5
19249,3,17,2,1,US,5,5,5,1,3,1,5,2,5,4,5,4,1,5,1,4,1,5,1,5,1,2,2,4,4,4,2,1,5,1,3,2,3,5,1,1,3,3,4,1,2,4,2,4,1,3,2,4,2,4
19250,3,58,1,1,US,2,3,5,1,3,4,3,2,5,3,5,4,1,5,1,4,1,5,1,5,3,5,3,3,3,5,3,5,5,2,2,1,1,5,3,2,2,2,1,3,2,4,3,5,2,4,5,3,3,5
19251,5,15,1,1,US,1,4,3,3,4,3,4,2,4,3,3,3,2,4,3,4,3,4,2,2,3,3,2,4,2,4,2,3,3,4,4,1,3,3,5,2,2,2,1,4,5,5,2,5,1,4,1,3,4,4
19252,1,16,1,3,US,4,3,3,3,3,3,3,3,3,4,4,3,4,5,4,1,3,2,3,2,4,3,2,4,3,4,2,3,4,4,3,3,4,3,2,2,2,4,2,3,5,5,3,4,3,4,1,5,4,4
19253,3,24,2,3,US,2,3,4,4,4,3,3,2,4,4,5,5,2,5,2,4,2,5,1,3,2,3,2,3,4,3,3,2,4,4,2,2,2,3,2,1,1,4,3,4,4,5,1,5,1,4,1,4,5,5
19254,3,15,2,1,US,1,5,4,5,5,2,4,3,4,4,3,3,3,3,3,1,4,4,4,2,4,3,2,5,3,4,3,4,3,3,3,3,4,2,3,5,2,5,4,4,2,4,3,3,3,4,2,4,2,5
19255,3,17,2,2,US,2,5,5,5,5,1,1,1,4,4,5,5,3,5,1,3,2,4,1,5,1,5,4,3,5,3,4,1,5,1,4,1,2,4,5,1,1,2,1,1,2,4,1,5,1,5,4,5,2,4
19256,3,20,1,1,GB,4,3,3,3,4,2,4,2,5,5,4,4,1,4,3,1,4,3,2,2,3,5,4,2,4,3,1,1,4,2,5,5,1,5,2,2,4,5,5,4,4,5,2,5,1,4,1,4,4,5
19257,3,16,2,1,US,1,4,5,1,5,1,5,1,5,5,3,4,4,3,2,4,2,4,2,3,3,2,1,5,1,5,1,5,2,4,4,2,2,4,3,1,5,3,2,4,1,2,3,2,3,4,4,3,1,5
19258,3,19,2,1,US,1,5,3,1,3,3,3,1,4,3,3,5,3,4,3,2,3,4,2,3,5,3,1,3,1,5,1,4,1,3,3,2,2,4,3,3,3,2,2,2,3,5,2,5,1,5,1,3,2,3
19259,6,15,2,1,US,3,3,4,4,4,4,3,4,4,4,2,4,2,4,3,3,2,4,2,4,4,5,2,3,3,4,2,4,3,4,4,1,4,4,4,3,3,4,3,4,3,4,3,4,3,3,2,3,3,4
19260,3,15,1,3,US,1,4,1,3,2,4,4,4,4,3,4,3,3,5,3,2,3,5,3,5,1,5,5,1,5,1,5,1,5,1,5,3,1,5,4,4,1,2,1,4,3,5,1,3,1,5,2,3,3,4
19261,3,15,1,1,US,1,5,5,2,5,1,1,1,4,5,5,4,1,5,3,3,1,5,3,1,3,2,3,3,2,5,1,5,1,4,2,1,4,3,5,5,5,2,1,2,5,5,2,5,1,5,1,5,2,5
19262,0,28,2,1,US,1,5,5,1,5,1,5,1,4,5,5,4,2,4,1,5,1,5,2,5,3,5,2,2,4,3,2,2,4,3,4,2,3,4,2,2,3,3,2,3,5,4,2,3,2,4,4,5,3,5
19263,3,31,2,1,BR,4,4,5,3,5,2,4,2,4,4,3,3,4,5,4,3,2,4,4,3,1,5,5,4,5,2,4,1,3,5,4,4,3,5,4,2,3,4,3,3,4,4,2,5,2,3,2,3,3,5
19264,13,18,2,1,US,1,4,4,2,5,2,5,2,4,4,3,3,3,5,4,1,5,1,3,2,2,5,5,3,4,2,2,1,5,1,1,2,4,2,3,2,2,2,2,2,5,4,2,5,3,3,1,4,4,4
19265,3,19,2,1,GB,3,3,4,4,2,4,2,4,2,2,2,4,4,4,2,2,2,3,3,1,1,5,4,2,5,1,4,1,5,1,2,2,5,3,4,2,3,2,2,4,3,4,1,5,1,5,1,5,3,5
19266,3,19,2,1,US,1,4,4,1,4,1,4,2,4,4,4,5,1,5,1,5,1,5,5,5,2,5,3,3,4,4,2,2,4,2,5,1,2,5,2,4,3,2,1,2,1,3,5,3,3,3,4,3,2,2
19267,3,20,2,1,US,1,4,4,1,4,2,4,3,4,4,3,3,1,4,3,3,2,4,3,4,3,4,2,2,4,3,2,2,3,3,5,5,3,4,1,3,4,4,5,5,4,3,1,4,1,3,2,3,3,4
19268,5,17,2,1,US,2,3,4,2,5,2,5,2,4,4,3,3,3,4,5,1,4,4,4,2,2,5,5,3,5,2,3,2,5,2,5,5,2,5,1,5,5,5,5,5,3,4,4,4,3,3,2,3,2,5
19269,13,23,2,1,US,1,3,3,1,5,1,4,3,4,4,1,3,4,4,5,1,5,2,3,2,1,5,4,3,5,3,4,3,5,1,2,4,5,4,2,1,3,4,4,3,2,3,4,4,3,4,2,3,2,5
19270,3,18,1,1,US,4,1,3,3,1,4,3,3,3,1,5,5,2,5,1,3,1,5,1,5,3,1,1,4,1,5,1,5,1,5,3,3,3,4,3,2,2,2,1,4,5,4,5,4,4,4,3,3,5,4
19271,3,19,2,1,US,1,5,5,1,5,1,5,1,5,5,4,3,4,5,1,5,1,3,2,3,3,2,2,5,3,4,2,4,1,1,3,1,5,4,1,3,3,4,1,2,2,3,2,4,3,3,1,4,3,4
19272,5,21,2,1,US,1,4,4,1,5,1,3,1,4,4,4,2,3,4,3,3,1,3,1,3,3,2,2,4,2,5,1,5,3,2,3,2,3,4,3,2,3,1,3,2,4,4,2,5,2,4,1,4,2,4
19273,13,18,2,1,US,5,4,5,2,3,2,5,2,4,4,2,3,1,4,2,3,3,3,3,2,5,3,2,5,3,5,2,5,3,5,2,2,5,4,4,3,2,4,2,2,2,4,2,4,2,4,1,4,3,4
19274,11,18,2,1,US,2,4,5,1,4,2,4,2,4,3,4,3,3,4,3,3,2,4,3,4,1,3,2,4,3,4,1,2,2,4,4,2,3,4,4,3,4,3,3,4,3,4,4,2,4,3,3,4,2,4
19275,3,36,2,1,US,2,5,4,3,5,2,2,1,5,5,4,5,1,5,1,5,1,5,1,4,4,1,2,4,1,5,1,5,4,3,2,5,1,5,2,1,1,2,1,2,3,5,2,5,2,5,1,5,2,5
19276,3,22,2,1,CA,2,3,4,3,4,3,3,3,4,4,3,3,2,4,3,3,2,4,2,4,2,4,3,2,3,2,3,3,4,2,4,4,3,4,3,2,4,4,4,4,3,4,2,4,2,4,2,4,3,5
19277,3,48,2,1,NO,1,4,5,1,5,1,4,1,4,4,4,5,5,5,1,2,4,4,1,4,3,3,3,4,3,4,2,4,4,3,3,2,3,3,3,4,3,2,1,1,5,3,1,3,1,3,3,5,4,5
19278,11,20,2,1,US,3,4,3,1,3,3,3,4,3,3,3,2,3,3,2,2,2,2,2,1,1,5,2,2,4,3,2,1,4,2,2,2,4,4,2,4,3,4,2,3,4,4,2,5,3,4,1,5,2,4
19279,3,19,2,1,US,1,5,4,2,5,1,4,1,3,4,5,4,1,5,1,5,1,5,1,5,4,1,1,5,1,5,2,5,2,5,5,1,3,5,5,2,1,1,1,3,3,5,2,5,2,5,1,5,1,2
19280,3,25,2,1,US,1,5,5,1,5,1,5,1,4,5,3,5,3,5,2,2,2,3,1,3,2,5,3,2,5,1,1,1,5,1,5,4,2,5,2,3,5,5,3,5,5,4,1,5,1,4,1,5,5,5
19281,3,42,2,2,US,1,2,4,2,4,3,4,3,4,4,5,4,1,5,1,4,2,4,1,4,2,4,2,3,4,3,2,2,3,3,4,4,2,5,2,3,3,4,4,5,5,4,1,3,2,4,3,5,4,5
19282,1,21,1,1,US,1,5,5,1,5,1,5,1,5,5,3,3,4,2,3,2,5,4,2,3,3,2,3,5,2,4,2,3,5,4,2,1,4,2,4,2,2,5,1,1,5,5,1,5,1,5,1,4,4,5
19283,3,20,1,1,NO,2,4,3,1,5,2,5,3,2,5,3,4,4,4,2,3,2,5,1,3,1,4,3,3,4,3,2,5,5,1,3,5,4,4,1,2,3,3,2,4,5,5,1,5,1,4,1,5,5,5
19284,12,15,1,1,BR,2,3,4,1,4,2,4,2,4,3,3,3,5,2,3,1,4,3,3,2,1,5,5,3,4,1,4,1,5,1,3,5,3,5,5,3,3,5,4,1,3,2,3,3,3,3,5,3,1,4
19285,4,23,1,1,IN,5,3,5,2,5,3,4,3,3,5,3,5,5,3,3,3,3,3,3,3,3,5,5,5,3,3,5,3,3,3,3,3,3,4,3,2,3,3,3,3,3,4,3,4,3,3,3,4,2,4
19286,3,17,2,1,US,1,5,4,1,4,1,5,2,2,3,2,5,5,5,5,1,5,3,4,2,3,5,4,2,2,2,1,1,2,4,4,4,4,4,1,4,3,3,2,3,4,5,2,5,2,5,1,5,4,5
19287,5,28,2,1,CA,1,3,4,2,2,3,4,2,2,3,5,4,1,4,1,5,5,5,2,5,4,3,2,3,2,3,2,4,1,5,5,4,2,5,2,5,5,4,3,5,4,2,2,3,2,3,4,3,3,5
19288,3,33,2,1,GB,1,4,5,2,5,1,4,1,4,5,2,3,5,4,2,2,5,4,4,4,4,4,3,4,3,5,2,5,2,4,2,3,5,4,3,4,3,4,4,4,5,4,1,5,1,4,1,4,5,4
19289,3,19,1,1,US,2,4,4,2,4,2,3,2,2,4,2,2,3,3,4,1,4,4,4,1,2,3,2,4,4,2,1,1,3,4,2,3,5,2,3,2,1,2,2,2,5,3,2,3,2,3,4,3,5,2
19290,4,18,1,1,GB,2,3,2,1,3,2,4,4,3,4,3,4,2,5,3,2,2,4,4,3,2,4,5,4,5,2,4,1,4,4,3,2,4,4,4,2,2,3,2,2,4,4,3,2,2,5,4,5,4,5
19291,3,18,1,1,US,4,5,3,5,2,3,2,4,3,4,1,2,5,4,5,1,4,5,4,1,2,5,2,3,4,1,4,1,5,1,4,1,5,3,4,4,2,1,1,2,5,2,1,3,2,3,4,5,5,5
19292,3,46,1,1,US,2,3,3,2,4,2,3,2,3,4,4,4,1,4,2,3,2,4,2,3,4,2,1,4,3,4,2,3,2,4,3,3,3,3,2,3,3,3,3,3,5,4,2,5,2,4,2,4,4,4
19293,3,18,2,2,ES,2,3,4,1,4,1,4,2,4,4,4,4,1,5,3,3,2,4,3,3,1,5,3,2,3,2,3,1,5,1,3,4,2,5,2,3,3,4,3,3,4,5,1,5,1,4,2,5,4,5
19294,3,42,2,1,US,3,1,5,3,3,3,5,2,2,3,5,5,1,5,1,4,1,5,1,5,3,4,1,4,3,4,1,4,2,4,5,1,3,4,4,4,1,1,1,5,1,3,3,3,3,3,3,3,1,5
19295,13,30,2,1,US,2,3,3,3,4,3,4,3,3,3,5,4,3,5,3,2,4,2,3,4,3,3,2,3,3,5,2,2,4,2,4,3,2,5,3,4,3,4,4,5,3,4,2,5,2,4,1,4,2,4
19296,3,25,2,1,CA,1,5,4,1,5,2,3,1,4,5,5,4,1,4,1,4,1,4,2,4,3,1,2,5,1,5,2,4,1,4,2,1,4,2,4,1,2,2,1,2,4,4,3,4,1,4,1,4,1,3
19297,1,20,1,1,VE,2,1,1,5,4,4,1,4,1,1,4,5,1,1,2,3,1,4,3,3,1,3,4,1,5,1,5,1,5,1,2,3,2,5,2,1,2,1,1,3,2,5,1,5,1,5,1,5,5,5
19298,8,23,1,1,IN,5,4,4,2,2,1,4,1,5,5,4,3,1,4,2,3,1,1,3,4,4,5,2,4,3,4,4,2,2,4,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,5,2,4,2,4
19299,3,54,2,1,US,1,3,4,1,4,2,4,2,4,4,4,4,4,2,2,4,1,5,1,4,1,4,2,5,2,4,2,2,2,4,1,2,4,2,2,1,1,2,1,4,5,3,4,4,4,3,2,4,4,4
19300,3,21,1,1,BR,3,3,1,1,1,3,4,5,1,2,4,4,1,5,1,3,2,5,4,4,1,5,5,1,5,1,5,1,5,2,2,1,5,5,1,2,1,2,1,1,4,5,1,5,1,4,1,4,2,5
19301,3,23,1,1,SE,4,4,4,1,2,4,1,2,3,2,5,2,3,4,2,1,4,2,2,2,2,2,3,4,3,3,2,2,4,2,3,4,5,2,2,2,2,5,4,2,4,5,1,5,1,4,1,5,2,3
19302,6,35,2,1,US,1,4,5,2,5,2,5,1,4,5,4,3,4,4,4,4,1,4,4,4,3,2,1,4,2,5,1,4,4,1,4,3,3,4,1,3,4,4,4,4,4,3,2,5,2,4,1,3,4,4
19303,11,52,2,1,CA,1,5,5,1,5,1,5,1,1,5,1,1,1,5,5,1,5,5,5,5,1,1,1,5,1,5,1,1,1,5,1,1,5,5,1,1,1,1,1,1,5,5,1,5,1,5,1,5,5,5
19304,3,38,1,1,US,1,5,5,1,5,2,4,2,5,4,4,4,3,4,1,3,3,3,1,4,4,1,2,5,2,5,2,5,2,3,2,1,5,2,5,2,2,3,1,2,3,4,1,5,1,4,1,4,1,3
19305,13,18,2,1,AU,3,3,4,1,2,4,5,2,5,5,2,3,2,2,1,4,2,1,2,1,4,5,3,3,2,5,3,5,5,1,3,4,4,4,4,2,2,5,5,2,2,3,4,3,3,2,2,5,1,2
19306,13,32,2,1,US,3,3,3,1,5,4,5,4,3,5,3,3,3,3,3,5,1,5,3,5,2,5,5,3,5,3,5,3,5,1,5,5,2,5,4,4,3,5,5,1,5,5,4,5,3,5,1,3,4,5
19307,3,28,1,1,US,1,5,5,2,5,1,5,1,3,3,4,3,3,3,3,2,4,4,3,4,3,4,3,4,1,5,1,3,2,5,3,3,3,4,3,2,2,3,1,2,5,4,2,4,1,4,2,5,5,5
19308,13,17,2,1,GB,1,4,4,2,4,1,5,2,4,4,3,3,2,4,3,3,2,4,2,3,3,4,3,3,3,4,3,3,2,2,4,3,3,3,3,2,3,4,4,3,2,4,2,4,2,3,2,4,2,4
19309,6,15,2,1,US,4,3,2,3,1,3,1,4,3,2,3,4,5,5,3,2,2,2,3,4,1,2,3,1,5,3,3,2,5,1,4,3,2,3,3,1,4,5,2,4,5,4,1,5,1,4,1,5,4,4
19310,11,19,2,1,US,1,3,5,3,5,2,4,3,4,5,4,2,5,2,3,2,4,2,3,2,2,4,4,2,3,2,3,2,3,2,3,3,3,4,3,2,3,3,2,3,2,3,4,3,3,3,3,2,2,3
19311,3,34,1,1,US,4,1,2,5,2,5,1,4,2,1,2,5,5,5,4,2,5,5,5,1,3,3,2,4,4,3,2,1,5,2,3,1,3,3,5,3,1,1,1,1,4,5,1,2,1,4,5,5,4,5
19312,3,42,1,1,US,3,3,2,2,3,4,5,3,3,3,4,4,1,4,4,4,1,5,3,5,1,4,2,3,4,3,4,3,5,3,4,4,3,3,2,4,4,3,4,4,3,3,4,2,3,3,3,2,4,3
19313,3,58,1,1,US,2,4,3,3,4,3,3,3,3,3,3,4,3,4,1,4,3,4,1,4,1,5,5,2,5,2,2,1,5,1,3,1,4,1,5,2,1,1,1,2,4,4,1,3,1,5,3,5,4,5
19314,3,54,1,1,AU,2,4,4,1,3,1,5,2,4,2,4,4,2,5,1,3,2,3,1,2,3,3,4,4,3,5,2,4,5,1,2,1,5,2,4,2,1,1,1,1,5,4,1,5,2,4,2,5,4,5
19315,13,18,1,2,JM,3,3,5,4,4,2,5,2,3,4,2,2,5,4,4,1,3,2,4,1,3,3,1,4,4,4,2,4,3,4,3,2,4,4,3,3,4,3,3,4,3,5,2,5,4,3,1,4,3,5
19316,13,52,2,1,PL,5,4,5,1,4,1,5,1,3,4,3,4,1,5,1,2,1,4,2,3,1,5,1,4,2,4,1,4,2,4,2,1,5,2,5,1,1,1,1,1,5,5,1,4,1,4,1,5,1,5
19317,3,14,2,2,CA,1,4,5,1,5,1,5,2,4,5,3,4,3,2,3,1,3,1,4,2,3,5,1,4,2,4,2,3,2,5,4,3,4,4,3,3,2,4,4,5,4,3,1,4,2,3,1,4,4,5
19318,3,23,1,1,PL,3,4,3,3,2,2,4,3,2,2,2,3,2,3,1,2,4,5,5,1,4,5,2,2,4,2,2,2,2,5,4,3,4,4,2,2,4,3,4,4,5,5,3,4,3,4,2,4,4,4
19319,3,18,2,1,SI,2,3,4,1,4,1,5,2,3,4,2,3,1,5,3,2,4,3,4,1,1,3,3,4,4,4,4,2,4,4,3,4,4,5,3,5,2,4,5,3,4,3,2,3,4,3,3,3,3,5
19320,3,16,2,1,US,2,4,4,1,4,1,5,2,4,4,5,3,2,5,3,2,5,4,3,3,1,5,3,3,4,3,3,1,3,3,4,2,2,5,2,2,3,3,2,3,4,5,3,5,3,4,1,3,4,4
19321,13,21,1,1,US,1,4,5,2,4,1,5,1,5,5,4,4,1,5,3,5,4,4,2,5,4,2,1,5,2,5,1,5,4,1,2,2,4,5,2,1,1,1,2,2,4,4,2,5,3,4,1,4,4,4
19322,1,23,2,1,CR,2,3,2,1,3,3,4,3,5,4,2,2,3,4,2,1,3,4,4,2,2,5,5,2,5,1,3,1,5,1,4,4,2,4,2,4,2,3,3,2,2,3,1,5,1,3,1,4,2,5
19323,3,17,2,3,SI,1,5,4,1,5,2,5,1,5,5,4,4,4,5,2,3,5,3,2,4,1,3,3,3,5,2,2,1,4,1,3,2,4,2,2,2,2,2,2,2,4,5,1,5,1,5,1,5,4,3
19324,3,46,2,1,US,1,1,3,1,4,1,5,1,4,5,5,5,1,5,1,3,1,5,1,5,1,5,5,1,5,1,5,1,5,1,5,5,3,5,1,1,3,2,1,2,5,3,1,3,1,5,1,5,5,5
19325,4,13,2,1,US,1,5,5,1,5,1,5,1,4,4,3,3,5,3,5,3,4,3,3,2,2,3,3,5,3,5,2,4,3,3,3,3,3,5,3,3,4,5,4,1,3,4,2,3,3,4,2,3,4,5
19326,3,41,2,1,US,2,3,4,1,4,2,4,2,4,4,4,5,1,4,1,3,1,4,1,4,2,5,4,2,4,3,2,2,4,2,3,2,2,4,4,3,4,2,1,2,5,5,1,4,1,5,2,5,5,5
19327,6,52,2,1,US,4,1,5,3,4,1,4,2,5,5,4,4,3,4,3,4,4,4,4,3,3,3,1,4,4,5,3,4,5,1,3,2,4,4,2,4,3,3,3,3,1,4,4,4,3,4,1,2,2,4
19328,0,13,2,1,US,2,3,2,2,3,3,4,4,4,3,3,2,3,4,3,2,3,3,4,4,2,4,3,3,3,3,2,2,3,3,2,3,3,2,3,2,3,2,2,4,4,4,2,5,2,3,1,3,4,4
19329,13,13,2,1,AU,1,3,5,5,5,2,5,2,3,4,4,5,4,4,5,2,5,5,2,5,2,4,5,2,5,1,4,1,5,1,4,4,2,5,2,4,5,5,4,5,5,5,3,5,2,4,1,4,4,3
19330,3,36,2,1,US,2,3,4,2,4,2,4,2,3,4,3,4,2,4,2,4,2,4,2,4,2,5,5,2,4,2,4,1,4,2,4,4,4,1,2,4,4,4,5,4,4,5,2,5,2,5,1,5,3,5
19331,13,21,1,1,US,2,3,5,2,4,2,5,2,4,4,4,4,4,5,2,2,5,4,2,3,2,5,5,4,2,4,4,3,4,4,4,2,4,4,4,2,2,2,2,4,3,3,3,5,2,3,1,3,2,5
19332,3,13,2,1,AU,1,5,4,2,4,2,5,1,4,5,4,5,1,4,2,4,2,2,1,3,5,4,1,5,1,5,1,5,3,5,1,1,5,3,1,3,1,4,3,3,5,5,2,1,2,5,1,4,4,3
19333,3,13,2,1,AU,5,4,3,2,3,2,5,3,4,4,4,4,1,4,2,4,2,4,2,4,3,5,4,3,4,3,5,2,4,2,3,3,4,4,3,3,5,3,3,5,4,3,2,5,3,5,1,4,2,2
19334,11,16,2,1,US,3,2,4,3,3,2,3,2,3,2,4,3,4,4,4,1,4,4,3,2,2,4,4,3,4,2,4,2,4,3,4,3,2,4,2,2,4,4,3,4,4,3,4,4,3,2,2,3,4,4
19335,1,22,1,2,BR,4,3,4,4,3,4,3,4,4,2,3,4,4,3,4,2,2,4,4,3,2,4,5,2,4,1,4,1,5,1,4,4,3,4,2,4,4,4,4,4,4,3,2,4,2,3,2,4,4,4
19336,13,15,2,1,CA,1,3,4,3,4,2,4,2,2,4,2,2,4,2,4,1,2,2,4,1,2,5,1,2,3,4,1,1,4,3,4,3,2,5,2,1,4,5,5,4,4,5,1,5,1,4,1,3,5,5
19337,12,16,2,1,US,1,5,5,1,5,1,2,1,4,5,4,4,4,5,4,1,5,3,4,2,2,5,3,2,3,1,4,2,5,2,5,4,2,4,1,3,4,2,2,4,5,4,1,4,2,2,1,5,4,3
19338,3,45,2,1,US,1,5,4,2,4,1,4,2,4,3,4,5,1,5,1,3,2,4,1,4,3,3,3,3,2,3,1,4,4,2,2,1,2,2,4,2,2,2,1,1,3,4,1,4,1,4,1,5,3,3
19339,12,37,1,1,US,4,4,5,4,3,4,1,1,3,4,3,3,3,5,4,2,4,2,3,1,5,3,3,5,3,5,1,5,5,4,1,1,4,1,4,1,1,4,3,1,5,5,2,5,1,5,1,5,3,5
19340,13,41,2,1,US,1,5,5,1,5,1,5,1,5,5,4,3,1,4,1,3,1,3,2,4,2,2,2,5,2,5,1,5,5,1,3,2,1,2,2,3,1,2,2,2,2,5,2,5,1,5,1,4,2,5
19341,3,24,1,1,NZ,1,5,5,3,5,1,5,1,1,5,5,2,1,1,5,3,5,3,5,3,1,5,3,5,5,1,5,5,5,4,5,2,2,5,4,5,5,2,3,4,5,5,1,5,1,5,1,5,3,5
19342,3,29,1,1,US,1,4,5,2,4,3,4,2,5,5,4,5,1,5,1,4,1,5,1,4,3,5,5,1,5,1,2,1,4,1,2,3,4,5,3,4,3,3,3,3,4,5,1,5,2,5,1,5,4,5
19343,3,29,2,1,US,2,4,5,2,3,2,3,1,5,4,4,5,2,5,1,3,1,4,1,5,4,1,1,5,1,5,1,5,3,5,2,1,4,2,5,1,1,2,2,3,5,5,1,5,1,5,1,5,5,3
19344,3,43,1,1,CA,3,3,3,1,4,3,2,3,4,4,4,3,1,5,2,4,1,4,2,4,4,2,1,5,4,5,1,5,3,4,4,2,2,4,2,4,4,4,4,4,3,4,2,5,1,3,1,4,2,4
19345,3,67,2,2,US,1,3,4,3,5,3,5,4,5,4,4,3,4,4,3,4,4,4,1,4,1,4,2,3,4,3,5,1,4,1,4,2,2,5,4,4,4,4,1,4,4,4,4,4,4,4,2,3,1,5
19346,1,30,2,1,US,1,5,5,1,5,1,5,1,5,5,3,4,4,4,1,4,3,3,1,4,4,1,1,5,2,5,1,5,4,5,3,3,3,3,3,1,2,2,2,2,4,5,2,4,2,5,4,5,4,5
19347,3,30,2,1,US,1,4,4,1,4,2,3,2,4,4,5,4,3,5,3,3,2,3,2,5,3,2,2,4,2,4,2,3,3,4,3,2,4,4,3,3,4,2,1,3,4,4,2,2,3,5,2,5,4,4
19348,3,18,2,1,US,4,3,4,3,3,2,2,2,3,3,4,3,5,4,4,3,2,3,3,4,3,3,1,4,2,4,1,2,2,5,4,4,2,4,1,4,3,4,4,4,4,3,3,4,3,1,3,3,4,3
19349,13,22,1,1,US,1,3,3,4,5,2,2,1,5,5,1,5,1,5,1,1,1,5,1,4,2,4,2,5,2,3,2,3,1,5,1,1,5,2,5,1,1,1,1,1,5,5,1,5,1,5,1,5,5,3
19350,3,18,2,1,US,2,5,5,3,4,2,5,1,4,4,2,3,4,5,2,2,2,5,3,5,3,4,3,5,3,4,3,3,3,4,4,2,2,4,4,3,2,4,3,4,1,3,3,5,2,4,4,3,1,5
19351,11,19,1,1,US,2,3,4,1,5,5,5,5,1,5,3,4,3,3,3,1,1,5,1,3,1,3,5,3,5,1,5,1,5,1,5,4,1,5,3,3,3,3,3,5,3,4,2,5,2,4,3,5,1,5
19352,3,21,2,1,AU,1,2,2,1,5,1,3,3,3,5,4,5,3,4,3,3,1,5,1,3,1,5,3,2,4,2,5,1,4,2,3,3,4,2,3,2,1,4,3,4,4,4,3,4,3,4,2,2,4,3
19353,3,19,2,1,US,1,3,4,2,5,1,5,5,5,4,5,4,3,5,2,4,1,5,3,4,3,2,3,4,2,4,2,2,2,3,4,1,2,5,3,2,4,3,2,2,3,3,1,4,2,4,2,3,2,4
19354,3,20,1,1,US,1,4,5,2,5,1,5,1,5,4,4,4,3,5,2,4,2,4,1,5,3,5,2,4,3,4,1,2,4,3,4,2,3,4,3,2,3,2,2,4,3,4,2,4,1,4,2,5,3,5
19355,1,17,2,1,US,4,5,1,1,2,5,3,5,3,1,3,5,1,5,1,4,3,5,1,5,3,5,1,3,5,4,1,4,5,3,2,1,1,3,2,4,4,5,3,5,3,4,2,5,1,4,1,5,3,5
19356,3,19,2,1,US,1,5,5,2,5,2,5,1,4,4,5,4,2,4,2,4,2,4,1,5,3,1,1,5,1,5,1,5,2,5,2,1,5,4,5,2,2,2,1,3,4,4,4,3,2,4,2,3,2,5
19357,1,25,1,1,EC,4,3,2,2,2,3,3,3,3,2,2,3,4,4,3,4,4,4,4,1,3,2,5,3,3,2,3,3,5,3,4,3,4,4,3,4,4,5,4,4,4,4,1,5,1,3,1,3,2,5
19358,11,33,2,1,PH,1,5,5,2,5,1,5,1,4,5,5,4,1,5,1,4,1,3,1,4,5,5,5,4,3,3,2,1,5,5,5,4,5,4,3,3,3,3,2,4,4,4,3,5,3,4,1,5,3,4
19359,3,23,2,1,US,1,4,5,1,4,1,4,1,5,4,4,4,4,4,3,2,3,4,1,4,3,1,1,5,2,5,1,5,4,3,4,1,2,3,5,2,2,2,1,1,5,4,2,2,2,4,2,4,4,4
19360,3,46,1,1,US,1,5,4,1,5,1,5,1,4,5,2,4,5,4,3,1,4,4,1,1,1,5,4,3,4,2,3,1,2,2,4,2,3,4,2,3,2,3,2,1,5,2,1,4,1,3,2,2,5,4
19361,11,27,2,1,PH,1,4,1,1,5,2,4,2,3,5,3,3,3,4,2,4,3,4,3,3,2,4,3,3,3,3,4,3,2,2,3,3,3,3,3,3,3,4,3,3,3,4,2,4,1,4,1,4,2,5
19362,3,40,2,1,US,1,4,5,2,5,2,4,1,5,5,3,5,4,5,1,3,2,4,1,3,2,2,4,5,3,5,3,5,5,2,2,1,4,4,2,3,3,2,1,1,4,5,1,5,1,4,1,5,5,5
